Region,Hour,Technology,Fuel,value
FR,52,ElectricHeater,Gas,10.858659181947086
NO,52,ElectricHeater,Gas,0.0
DK,52,ElectricHeater,Gas,10.956600412232069
UK,52,ElectricHeater,Gas,7.6949999999999985
DE,53,ElectricHeater,Gas,0.0
FR,53,ElectricHeater,Gas,13.489308805970824
NO,53,ElectricHeater,Gas,0.0
DK,53,ElectricHeater,Gas,11.368103861419925
UK,53,ElectricHeater,Gas,8.765999999999998
DE,54,ElectricHeater,Gas,0.0
FR,54,ElectricHeater,Gas,16.186277328079196
NO,54,ElectricHeater,Gas,0.0
DK,54,ElectricHeater,Gas,11.789981347141929
UK,54,ElectricHeater,Gas,9.863999999999999
DE,55,ElectricHeater,Gas,0.0
FR,55,ElectricHeater,Gas,22.299999999999997
NO,55,ElectricHeater,Gas,0.0
DK,55,ElectricHeater,Gas,12.944957414610363
UK,55,ElectricHeater,Gas,12.87
DE,56,ElectricHeater,Gas,0.0
FR,56,ElectricHeater,Gas,26.189999999999998
NO,56,ElectricHeater,Gas,0.0
DK,56,ElectricHeater,Gas,14.290124151871506
UK,56,ElectricHeater,Gas,16.371000000000002
DE,57,ElectricHeater,Gas,0.0
FR,57,ElectricHeater,Gas,28.41
NO,57,ElectricHeater,Gas,0.0
DK,57,ElectricHeater,Gas,15.057802855398428
UK,57,ElectricHeater,Gas,18.368999999999996
DE,58,ElectricHeater,Gas,0.0
FR,58,ElectricHeater,Gas,27.069999999999993
NO,58,ElectricHeater,Gas,0.0
DK,58,ElectricHeater,Gas,14.594429223539832
UK,58,ElectricHeater,Gas,17.162999999999997
DE,59,ElectricHeater,Gas,0.0
FR,59,ElectricHeater,Gas,21.869999999999997
NO,59,ElectricHeater,Gas,0.0
DK,59,ElectricHeater,Gas,12.796262890954244
UK,59,ElectricHeater,Gas,12.482999999999997
DE,60,ElectricHeater,Gas,0.0
FR,60,ElectricHeater,Gas,12.605056831509062
NO,60,ElectricHeater,Gas,0.0
DK,60,ElectricHeater,Gas,18.449783374297958
UK,60,ElectricHeater,Gas,26.179333333333332
DE,61,ElectricHeater,Gas,0.0
FR,61,ElectricHeater,Gas,5.86
NO,61,ElectricHeater,Gas,0.0
DK,61,ElectricHeater,Gas,13.223437049565929
UK,61,ElectricHeater,Gas,18.65566666666666
DE,62,ElectricHeater,Gas,0.0
FR,62,ElectricHeater,Gas,7.09
NO,62,ElectricHeater,Gas,0.0
DK,62,ElectricHeater,Gas,8.070776698615976
UK,62,ElectricHeater,Gas,15.067931315
DE,63,ElectricHeater,Gas,0.0
FR,63,ElectricHeater,Gas,5.749999999999999
NO,63,ElectricHeater,Gas,0.0
DK,63,ElectricHeater,Gas,6.184678250590885
UK,63,ElectricHeater,Gas,26.64252745243516
DE,64,ElectricHeater,Gas,0.0
FR,64,ElectricHeater,Gas,4.59
NO,64,ElectricHeater,Gas,0.0
DK,64,ElectricHeater,Gas,4.606591735659747
UK,64,ElectricHeater,Gas,19.282873414233467
DE,65,ElectricHeater,Gas,0.0
FR,65,ElectricHeater,Gas,4.44
NO,65,ElectricHeater,Gas,0.0
DK,65,ElectricHeater,Gas,4.961076073473938
UK,65,ElectricHeater,Gas,19.455540080900136
DE,66,ElectricHeater,Gas,0.0
FR,66,ElectricHeater,Gas,4.579999999999999
NO,66,ElectricHeater,Gas,0.0
DK,66,ElectricHeater,Gas,5.5410760734739375
UK,66,ElectricHeater,Gas,18.421857355000004
DE,67,ElectricHeater,Gas,0.0
FR,67,ElectricHeater,Gas,4.99
NO,67,ElectricHeater,Gas,0.0
DK,67,ElectricHeater,Gas,6.186591735659747
UK,67,ElectricHeater,Gas,19.857391168333333
DE,68,ElectricHeater,Gas,0.0
FR,68,ElectricHeater,Gas,5.82
NO,68,ElectricHeater,Gas,0.0
DK,68,ElectricHeater,Gas,7.2991327556702
UK,68,ElectricHeater,Gas,21.50639523833333
DE,69,ElectricHeater,Gas,0.0
FR,69,ElectricHeater,Gas,6.8900000000000015
NO,69,ElectricHeater,Gas,0.0
DK,69,ElectricHeater,Gas,8.46467825059089
UK,69,ElectricHeater,Gas,19.63951201
DE,70,ElectricHeater,Gas,0.0
FR,70,ElectricHeater,Gas,9.43
NO,70,ElectricHeater,Gas,0.0
DK,70,ElectricHeater,Gas,11.73582890590201
UK,70,ElectricHeater,Gas,18.694
DE,71,ElectricHeater,Gas,0.0
FR,71,ElectricHeater,Gas,18.540804857047302
NO,71,ElectricHeater,Gas,0.0
DK,71,ElectricHeater,Gas,17.17146288717599
UK,71,ElectricHeater,Gas,28.247666666666664
DE,72,ElectricHeater,Gas,0.0
FR,72,ElectricHeater,Gas,25.172635601902495
NO,72,ElectricHeater,Gas,0.0
DK,72,ElectricHeater,Gas,20.818302933941958
UK,72,ElectricHeater,Gas,34.53530793666666
DE,73,ElectricHeater,Gas,0.0
FR,73,ElectricHeater,Gas,27.48745844891066
NO,73,ElectricHeater,Gas,0.0
DK,73,ElectricHeater,Gas,19.218774857220037
UK,73,ElectricHeater,Gas,37.46629747166667
DE,74,ElectricHeater,Gas,0.0
FR,74,ElectricHeater,Gas,12.605056831509062
NO,74,ElectricHeater,Gas,0.0
DK,74,ElectricHeater,Gas,11.229783374297957
UK,74,ElectricHeater,Gas,18.072471820645262
DE,75,ElectricHeater,Gas,0.0
FR,75,ElectricHeater,Gas,11.720804857047298
NO,75,ElectricHeater,Gas,0.0
DK,75,ElectricHeater,Gas,11.09146288717599
UK,75,ElectricHeater,Gas,8.045999999999998
DE,76,ElectricHeater,Gas,0.0
FR,76,ElectricHeater,Gas,10.858659181947083
NO,76,ElectricHeater,Gas,0.0
DK,76,ElectricHeater,Gas,10.956600412232069
UK,76,ElectricHeater,Gas,7.694999999999999
DE,77,ElectricHeater,Gas,0.0
FR,77,ElectricHeater,Gas,13.489308805970827
NO,77,ElectricHeater,Gas,0.0
DK,77,ElectricHeater,Gas,11.368103861419923
UK,77,ElectricHeater,Gas,8.765999999999998
DE,78,ElectricHeater,Gas,0.0
FR,78,ElectricHeater,Gas,16.186277328079196
NO,78,ElectricHeater,Gas,0.0
DK,78,ElectricHeater,Gas,11.789981347141927
UK,78,ElectricHeater,Gas,9.863999999999999
DE,79,ElectricHeater,Gas,0.0
FR,79,ElectricHeater,Gas,22.3
NO,79,ElectricHeater,Gas,0.0
DK,79,ElectricHeater,Gas,12.94495741461036
UK,79,ElectricHeater,Gas,12.870000000000001
DE,80,ElectricHeater,Gas,0.0
FR,80,ElectricHeater,Gas,26.18999999999999
NO,80,ElectricHeater,Gas,0.0
DK,80,ElectricHeater,Gas,14.290124151871503
UK,80,ElectricHeater,Gas,16.371
DE,81,ElectricHeater,Gas,0.0
FR,81,ElectricHeater,Gas,28.409999999999997
NO,81,ElectricHeater,Gas,0.0
DK,81,ElectricHeater,Gas,15.057802855398428
UK,81,ElectricHeater,Gas,18.368999999999996
DE,82,ElectricHeater,Gas,0.0
FR,82,ElectricHeater,Gas,27.069999999999997
NO,82,ElectricHeater,Gas,0.0
DK,82,ElectricHeater,Gas,14.594429223539834
UK,82,ElectricHeater,Gas,17.162999999999997
DE,83,ElectricHeater,Gas,0.0
FR,83,ElectricHeater,Gas,21.869999999999997
NO,83,ElectricHeater,Gas,0.0
DK,83,ElectricHeater,Gas,14.656262890954249
UK,83,ElectricHeater,Gas,12.482999999999999
DE,84,ElectricHeater,Gas,0.0
FR,84,ElectricHeater,Gas,15.945056831509063
NO,84,ElectricHeater,Gas,0.0
DK,84,ElectricHeater,Gas,14.869783374297956
UK,84,ElectricHeater,Gas,17.086
DE,85,ElectricHeater,Gas,0.0
FR,85,ElectricHeater,Gas,5.8599999999999985
NO,85,ElectricHeater,Gas,0.0
DK,85,ElectricHeater,Gas,11.40343704956593
UK,85,ElectricHeater,Gas,5.273999999999999
DE,86,ElectricHeater,Gas,0.0
FR,86,ElectricHeater,Gas,7.089999999999999
NO,86,ElectricHeater,Gas,0.0
DK,86,ElectricHeater,Gas,10.963725190653104
UK,86,ElectricHeater,Gas,3.731181072500007
DE,87,ElectricHeater,Gas,0.0
FR,87,ElectricHeater,Gas,5.750000000000001
NO,87,ElectricHeater,Gas,0.0
DK,87,ElectricHeater,Gas,7.84467825059088
UK,87,ElectricHeater,Gas,2.151
DE,88,ElectricHeater,Gas,0.0
FR,88,ElectricHeater,Gas,4.59
NO,88,ElectricHeater,Gas,0.0
DK,88,ElectricHeater,Gas,4.606591735659748
UK,88,ElectricHeater,Gas,9.942
DE,89,ElectricHeater,Gas,0.0
FR,89,ElectricHeater,Gas,4.4399999999999995
NO,89,ElectricHeater,Gas,0.0
DK,89,ElectricHeater,Gas,4.961076073473937
UK,89,ElectricHeater,Gas,10.114666666666666
DE,90,ElectricHeater,Gas,0.0
FR,90,ElectricHeater,Gas,10.539999999999997
NO,90,ElectricHeater,Gas,0.0
DK,90,ElectricHeater,Gas,10.361076073473935
UK,90,ElectricHeater,Gas,19.062273332499988
DE,91,ElectricHeater,Gas,0.0
FR,91,ElectricHeater,Gas,16.070000000000004
NO,91,ElectricHeater,Gas,0.0
DK,91,ElectricHeater,Gas,17.90659173565974
UK,91,ElectricHeater,Gas,26.08358995610438
DE,92,ElectricHeater,Gas,0.0
FR,92,ElectricHeater,Gas,10.999999999999996
NO,92,ElectricHeater,Gas,0.0
DK,92,ElectricHeater,Gas,24.41913275567019
UK,92,ElectricHeater,Gas,54.2133465675
DE,93,ElectricHeater,Gas,0.0
FR,93,ElectricHeater,Gas,17.229999999999997
NO,93,ElectricHeater,Gas,0.0
DK,93,ElectricHeater,Gas,25.564678250590887
UK,93,ElectricHeater,Gas,50.1221269550914
DE,94,ElectricHeater,Gas,0.0
FR,94,ElectricHeater,Gas,19.250000000000004
NO,94,ElectricHeater,Gas,0.0
DK,94,ElectricHeater,Gas,27.315828905902002
UK,94,ElectricHeater,Gas,38.44301328701075
DE,95,ElectricHeater,Gas,0.0
FR,95,ElectricHeater,Gas,22.6208048570473
NO,95,ElectricHeater,Gas,0.0
DK,95,ElectricHeater,Gas,31.91146288717599
UK,95,ElectricHeater,Gas,36.048761837363564
DE,96,ElectricHeater,Gas,0.0
FR,96,ElectricHeater,Gas,31.9326356019025
NO,96,ElectricHeater,Gas,0.0
DK,96,ElectricHeater,Gas,32.75175984644195
UK,96,ElectricHeater,Gas,51.09613261666669
DE,97,ElectricHeater,Gas,0.0
FR,97,ElectricHeater,Gas,26.587458448910645
NO,97,ElectricHeater,Gas,0.0
DK,97,ElectricHeater,Gas,34.39877485722004
UK,97,ElectricHeater,Gas,45.53358711083333
DE,98,ElectricHeater,Gas,0.0
FR,98,ElectricHeater,Gas,21.285056831509056
NO,98,ElectricHeater,Gas,0.0
DK,98,ElectricHeater,Gas,34.08978337429796
UK,98,ElectricHeater,Gas,36.00362650546373
DE,99,ElectricHeater,Gas,0.0
FR,99,ElectricHeater,Gas,20.36080485704729
NO,99,ElectricHeater,Gas,0.0
DK,99,ElectricHeater,Gas,14.191462887175978
UK,99,ElectricHeater,Gas,34.47665215995521
DE,100,ElectricHeater,Gas,0.0
FR,100,ElectricHeater,Gas,16.57865918194708
NO,100,ElectricHeater,Gas,0.0
DK,100,ElectricHeater,Gas,10.95660041223207
UK,100,ElectricHeater,Gas,26.63398549328854
DE,101,ElectricHeater,Gas,0.0
FR,101,ElectricHeater,Gas,13.489308805970825
NO,101,ElectricHeater,Gas,0.0
DK,101,ElectricHeater,Gas,33.008103861419926
UK,101,ElectricHeater,Gas,20.368318826621874
DE,102,ElectricHeater,Gas,0.0
FR,102,ElectricHeater,Gas,16.70627732807918
NO,102,ElectricHeater,Gas,0.0
DK,102,ElectricHeater,Gas,31.069981347141926
UK,102,ElectricHeater,Gas,15.6796521599552
DE,103,ElectricHeater,Gas,0.0
FR,103,ElectricHeater,Gas,22.3
NO,103,ElectricHeater,Gas,0.0
DK,103,ElectricHeater,Gas,31.404957414610372
UK,103,ElectricHeater,Gas,14.55231882662186
DE,104,ElectricHeater,Gas,0.0
FR,104,ElectricHeater,Gas,26.19
NO,104,ElectricHeater,Gas,0.0
DK,104,ElectricHeater,Gas,21.46089946187782
UK,104,ElectricHeater,Gas,16.371
DE,105,ElectricHeater,Gas,0.0
FR,105,ElectricHeater,Gas,28.40999999999999
NO,105,ElectricHeater,Gas,0.0
DK,105,ElectricHeater,Gas,15.057802855398428
UK,105,ElectricHeater,Gas,33.422206161643345
DE,106,ElectricHeater,Gas,0.0
FR,106,ElectricHeater,Gas,27.07
NO,106,ElectricHeater,Gas,0.0
DK,106,ElectricHeater,Gas,14.594429223539834
UK,106,ElectricHeater,Gas,49.741964796666664
DE,107,ElectricHeater,Gas,0.0
FR,107,ElectricHeater,Gas,36.71000000000001
NO,107,ElectricHeater,Gas,0.0
DK,107,ElectricHeater,Gas,28.27208992095425
UK,107,ElectricHeater,Gas,45.394666666666666
DE,108,ElectricHeater,Gas,0.0
FR,108,ElectricHeater,Gas,13.625056831509063
NO,108,ElectricHeater,Gas,0.0
DK,108,ElectricHeater,Gas,28.94978337429796
UK,108,ElectricHeater,Gas,53.33030561
DE,109,ElectricHeater,Gas,0.0
FR,109,ElectricHeater,Gas,20.7
NO,109,ElectricHeater,Gas,0.0
DK,109,ElectricHeater,Gas,27.563437049565927
UK,109,ElectricHeater,Gas,63.97490814410182
DE,110,ElectricHeater,Gas,0.0
FR,110,ElectricHeater,Gas,18.550000000000004
NO,110,ElectricHeater,Gas,0.0
DK,110,ElectricHeater,Gas,24.990776698615967
UK,110,ElectricHeater,Gas,78.00847223993517
DE,111,ElectricHeater,Gas,0.0
FR,111,ElectricHeater,Gas,32.06999999999999
NO,111,ElectricHeater,Gas,0.0
DK,111,ElectricHeater,Gas,3.704678250590881
UK,111,ElectricHeater,Gas,51.36415268333333
DE,112,ElectricHeater,Gas,0.0
FR,112,ElectricHeater,Gas,16.069999999999997
NO,112,ElectricHeater,Gas,0.0
DK,112,ElectricHeater,Gas,20.76659173565975
UK,112,ElectricHeater,Gas,51.68866666666666
DE,113,ElectricHeater,Gas,0.0
FR,113,ElectricHeater,Gas,15.860000000000001
NO,113,ElectricHeater,Gas,0.0
DK,113,ElectricHeater,Gas,10.471942743473948
UK,113,ElectricHeater,Gas,17.66932645000001
DE,114,ElectricHeater,Gas,0.0
FR,114,ElectricHeater,Gas,15.86
NO,114,ElectricHeater,Gas,0.0
DK,114,ElectricHeater,Gas,21.20107607347394
UK,114,ElectricHeater,Gas,16.073715962499996
DE,115,ElectricHeater,Gas,0.0
FR,115,ElectricHeater,Gas,16.069999999999997
NO,115,ElectricHeater,Gas,0.0
DK,115,ElectricHeater,Gas,23.42659173565974
UK,115,ElectricHeater,Gas,32.93260298750002
DE,116,ElectricHeater,Gas,0.0
FR,116,ElectricHeater,Gas,16.62
NO,116,ElectricHeater,Gas,0.0
DK,116,ElectricHeater,Gas,24.41913275567019
UK,116,ElectricHeater,Gas,16.355985493288546
DE,117,ElectricHeater,Gas,0.0
FR,117,ElectricHeater,Gas,17.23
NO,117,ElectricHeater,Gas,0.0
DK,117,ElectricHeater,Gas,3.7046782505908813
UK,117,ElectricHeater,Gas,18.60998549328854
DE,118,ElectricHeater,Gas,0.0
FR,118,ElectricHeater,Gas,14.809999999999993
NO,118,ElectricHeater,Gas,0.0
DK,118,ElectricHeater,Gas,6.835828905902004
UK,118,ElectricHeater,Gas,21.719652159955192
DE,119,ElectricHeater,Gas,0.0
FR,119,ElectricHeater,Gas,26.560804857047305
NO,119,ElectricHeater,Gas,0.0
DK,119,ElectricHeater,Gas,12.251462887175974
UK,119,ElectricHeater,Gas,34.723001284999995
DE,120,ElectricHeater,Gas,0.0
FR,120,ElectricHeater,Gas,29.583226162318237
NO,120,ElectricHeater,Gas,0.0
DK,120,ElectricHeater,Gas,16.501000471481
UK,120,ElectricHeater,Gas,69.81625623747404
DE,1,WindOffshore,Gas,0.0
FR,1,WindOffshore,Gas,0.0
NO,1,WindOffshore,Gas,0.0
DK,1,WindOffshore,Gas,0.0
UK,1,WindOffshore,Gas,0.0
DE,2,WindOffshore,Gas,0.0
FR,2,WindOffshore,Gas,0.0
NO,2,WindOffshore,Gas,0.0
DK,2,WindOffshore,Gas,0.0
UK,2,WindOffshore,Gas,0.0
DE,3,WindOffshore,Gas,0.0
FR,3,WindOffshore,Gas,0.0
NO,3,WindOffshore,Gas,0.0
DK,3,WindOffshore,Gas,0.0
UK,3,WindOffshore,Gas,0.0
DE,4,WindOffshore,Gas,0.0
FR,4,WindOffshore,Gas,0.0
NO,4,WindOffshore,Gas,0.0
DK,4,WindOffshore,Gas,0.0
UK,4,WindOffshore,Gas,0.0
DE,5,WindOffshore,Gas,0.0
FR,5,WindOffshore,Gas,0.0
NO,5,WindOffshore,Gas,0.0
DK,5,WindOffshore,Gas,0.0
UK,5,WindOffshore,Gas,0.0
DE,6,WindOffshore,Gas,0.0
FR,6,WindOffshore,Gas,0.0
NO,6,WindOffshore,Gas,0.0
DK,6,WindOffshore,Gas,0.0
UK,6,WindOffshore,Gas,0.0
DE,7,WindOffshore,Gas,0.0
FR,7,WindOffshore,Gas,0.0
NO,7,WindOffshore,Gas,0.0
DK,7,WindOffshore,Gas,0.0
UK,7,WindOffshore,Gas,0.0
DE,8,WindOffshore,Gas,0.0
FR,8,WindOffshore,Gas,0.0
NO,8,WindOffshore,Gas,0.0
DK,8,WindOffshore,Gas,0.0
UK,8,WindOffshore,Gas,0.0
DE,9,WindOffshore,Gas,0.0
FR,9,WindOffshore,Gas,0.0
NO,9,WindOffshore,Gas,0.0
DK,9,WindOffshore,Gas,0.0
UK,9,WindOffshore,Gas,0.0
DE,10,WindOffshore,Gas,0.0
FR,10,WindOffshore,Gas,0.0
NO,10,WindOffshore,Gas,0.0
DK,10,WindOffshore,Gas,0.0
UK,10,WindOffshore,Gas,0.0
DE,11,WindOffshore,Gas,0.0
FR,11,WindOffshore,Gas,0.0
NO,11,WindOffshore,Gas,0.0
DK,11,WindOffshore,Gas,0.0
UK,11,WindOffshore,Gas,0.0
DE,12,WindOffshore,Gas,0.0
FR,12,WindOffshore,Gas,0.0
NO,12,WindOffshore,Gas,0.0
DK,12,WindOffshore,Gas,0.0
UK,12,WindOffshore,Gas,0.0
DE,13,WindOffshore,Gas,0.0
FR,13,WindOffshore,Gas,0.0
NO,13,WindOffshore,Gas,0.0
DK,13,WindOffshore,Gas,0.0
UK,13,WindOffshore,Gas,0.0
DE,14,WindOffshore,Gas,0.0
FR,14,WindOffshore,Gas,0.0
NO,14,WindOffshore,Gas,0.0
DK,14,WindOffshore,Gas,0.0
UK,14,WindOffshore,Gas,0.0
DE,15,WindOffshore,Gas,0.0
FR,15,WindOffshore,Gas,0.0
NO,15,WindOffshore,Gas,0.0
DK,15,WindOffshore,Gas,0.0
UK,15,WindOffshore,Gas,0.0
DE,16,WindOffshore,Gas,0.0
FR,16,WindOffshore,Gas,0.0
NO,16,WindOffshore,Gas,0.0
DK,16,WindOffshore,Gas,0.0
UK,16,WindOffshore,Gas,0.0
DE,17,WindOffshore,Gas,0.0
FR,17,WindOffshore,Gas,0.0
NO,17,WindOffshore,Gas,0.0
DK,17,WindOffshore,Gas,0.0
UK,17,WindOffshore,Gas,0.0
DE,18,WindOffshore,Gas,0.0
FR,18,WindOffshore,Gas,0.0
NO,18,WindOffshore,Gas,0.0
DK,18,WindOffshore,Gas,0.0
UK,18,WindOffshore,Gas,0.0
DE,19,WindOffshore,Gas,0.0
FR,19,WindOffshore,Gas,0.0
NO,19,WindOffshore,Gas,0.0
DK,19,WindOffshore,Gas,0.0
UK,19,WindOffshore,Gas,0.0
DE,20,WindOffshore,Gas,0.0
FR,20,WindOffshore,Gas,0.0
NO,20,WindOffshore,Gas,0.0
DK,20,WindOffshore,Gas,0.0
UK,20,WindOffshore,Gas,0.0
DE,21,WindOffshore,Gas,0.0
FR,21,WindOffshore,Gas,0.0
NO,21,WindOffshore,Gas,0.0
DK,21,WindOffshore,Gas,0.0
UK,21,WindOffshore,Gas,0.0
DE,22,WindOffshore,Gas,0.0
FR,22,WindOffshore,Gas,0.0
NO,22,WindOffshore,Gas,0.0
DK,22,WindOffshore,Gas,0.0
UK,22,WindOffshore,Gas,0.0
DE,23,WindOffshore,Gas,0.0
FR,23,WindOffshore,Gas,0.0
NO,23,WindOffshore,Gas,0.0
DK,23,WindOffshore,Gas,0.0
UK,23,WindOffshore,Gas,0.0
DE,24,WindOffshore,Gas,0.0
FR,24,WindOffshore,Gas,0.0
NO,24,WindOffshore,Gas,0.0
DK,24,WindOffshore,Gas,0.0
UK,24,WindOffshore,Gas,0.0
DE,25,WindOffshore,Gas,0.0
FR,25,WindOffshore,Gas,0.0
NO,25,WindOffshore,Gas,0.0
DK,25,WindOffshore,Gas,0.0
UK,25,WindOffshore,Gas,0.0
DE,26,WindOffshore,Gas,0.0
FR,26,WindOffshore,Gas,0.0
NO,26,WindOffshore,Gas,0.0
DK,26,WindOffshore,Gas,0.0
UK,26,WindOffshore,Gas,0.0
DE,27,WindOffshore,Gas,0.0
FR,27,WindOffshore,Gas,0.0
NO,27,WindOffshore,Gas,0.0
DK,27,WindOffshore,Gas,0.0
UK,27,WindOffshore,Gas,0.0
DE,28,WindOffshore,Gas,0.0
FR,28,WindOffshore,Gas,0.0
NO,28,WindOffshore,Gas,0.0
DK,28,WindOffshore,Gas,0.0
UK,28,WindOffshore,Gas,0.0
DE,29,WindOffshore,Gas,0.0
FR,29,WindOffshore,Gas,0.0
NO,29,WindOffshore,Gas,0.0
DK,29,WindOffshore,Gas,0.0
UK,29,WindOffshore,Gas,0.0
DE,30,WindOffshore,Gas,0.0
FR,30,WindOffshore,Gas,0.0
NO,30,WindOffshore,Gas,0.0
DK,30,WindOffshore,Gas,0.0
UK,30,WindOffshore,Gas,0.0
DE,31,WindOffshore,Gas,0.0
FR,31,WindOffshore,Gas,0.0
NO,31,WindOffshore,Gas,0.0
DK,31,WindOffshore,Gas,0.0
UK,31,WindOffshore,Gas,0.0
DE,32,WindOffshore,Gas,0.0
FR,32,WindOffshore,Gas,0.0
NO,32,WindOffshore,Gas,0.0
DK,32,WindOffshore,Gas,0.0
UK,32,WindOffshore,Gas,0.0
DE,33,WindOffshore,Gas,0.0
FR,33,WindOffshore,Gas,0.0
NO,33,WindOffshore,Gas,0.0
DK,33,WindOffshore,Gas,0.0
UK,33,WindOffshore,Gas,0.0
DE,34,WindOffshore,Gas,0.0
FR,34,WindOffshore,Gas,0.0
NO,34,WindOffshore,Gas,0.0
DK,34,WindOffshore,Gas,0.0
UK,34,WindOffshore,Gas,0.0
DE,35,WindOffshore,Gas,0.0
FR,35,WindOffshore,Gas,0.0
NO,35,WindOffshore,Gas,0.0
DK,35,WindOffshore,Gas,0.0
UK,35,WindOffshore,Gas,0.0
DE,36,WindOffshore,Gas,0.0
FR,36,WindOffshore,Gas,0.0
NO,36,WindOffshore,Gas,0.0
DK,36,WindOffshore,Gas,0.0
UK,36,WindOffshore,Gas,0.0
DE,37,WindOffshore,Gas,0.0
FR,37,WindOffshore,Gas,0.0
NO,37,WindOffshore,Gas,0.0
DK,37,WindOffshore,Gas,0.0
UK,37,WindOffshore,Gas,0.0
DE,38,WindOffshore,Gas,0.0
FR,38,WindOffshore,Gas,0.0
NO,38,WindOffshore,Gas,0.0
DK,38,WindOffshore,Gas,0.0
UK,38,WindOffshore,Gas,0.0
DE,39,WindOffshore,Gas,0.0
FR,39,WindOffshore,Gas,0.0
NO,39,WindOffshore,Gas,0.0
DK,39,WindOffshore,Gas,0.0
UK,39,WindOffshore,Gas,0.0
DE,40,WindOffshore,Gas,0.0
FR,40,WindOffshore,Gas,0.0
NO,40,WindOffshore,Gas,0.0
DK,40,WindOffshore,Gas,0.0
UK,40,WindOffshore,Gas,0.0
DE,41,WindOffshore,Gas,0.0
FR,41,WindOffshore,Gas,0.0
NO,41,WindOffshore,Gas,0.0
DK,41,WindOffshore,Gas,0.0
UK,41,WindOffshore,Gas,0.0
DE,42,WindOffshore,Gas,0.0
FR,42,WindOffshore,Gas,0.0
NO,42,WindOffshore,Gas,0.0
DK,42,WindOffshore,Gas,0.0
UK,42,WindOffshore,Gas,0.0
DE,43,WindOffshore,Gas,0.0
FR,43,WindOffshore,Gas,0.0
NO,43,WindOffshore,Gas,0.0
DK,43,WindOffshore,Gas,0.0
UK,43,WindOffshore,Gas,0.0
DE,44,WindOffshore,Gas,0.0
FR,44,WindOffshore,Gas,0.0
NO,44,WindOffshore,Gas,0.0
DK,44,WindOffshore,Gas,0.0
UK,44,WindOffshore,Gas,0.0
DE,45,WindOffshore,Gas,0.0
FR,45,WindOffshore,Gas,0.0
NO,45,WindOffshore,Gas,0.0
DK,45,WindOffshore,Gas,0.0
UK,45,WindOffshore,Gas,0.0
DE,46,WindOffshore,Gas,0.0
FR,46,WindOffshore,Gas,0.0
NO,46,WindOffshore,Gas,0.0
DK,46,WindOffshore,Gas,0.0
UK,46,WindOffshore,Gas,0.0
DE,47,WindOffshore,Gas,0.0
FR,47,WindOffshore,Gas,0.0
NO,47,WindOffshore,Gas,0.0
DK,47,WindOffshore,Gas,0.0
UK,47,WindOffshore,Gas,0.0
DE,48,WindOffshore,Gas,0.0
FR,48,WindOffshore,Gas,0.0
NO,48,WindOffshore,Gas,0.0
DK,48,WindOffshore,Gas,0.0
UK,48,WindOffshore,Gas,0.0
DE,49,WindOffshore,Gas,0.0
FR,49,WindOffshore,Gas,0.0
NO,49,WindOffshore,Gas,0.0
DK,49,WindOffshore,Gas,0.0
UK,49,WindOffshore,Gas,0.0
DE,50,WindOffshore,Gas,0.0
FR,50,WindOffshore,Gas,0.0
NO,50,WindOffshore,Gas,0.0
DK,50,WindOffshore,Gas,0.0
UK,50,WindOffshore,Gas,0.0
DE,51,WindOffshore,Gas,0.0
FR,51,WindOffshore,Gas,0.0
NO,51,WindOffshore,Gas,0.0
DK,51,WindOffshore,Gas,0.0
UK,51,WindOffshore,Gas,0.0
DE,52,WindOffshore,Gas,0.0
FR,52,WindOffshore,Gas,0.0
NO,52,WindOffshore,Gas,0.0
DK,52,WindOffshore,Gas,0.0
UK,52,WindOffshore,Gas,0.0
DE,53,WindOffshore,Gas,0.0
FR,53,WindOffshore,Gas,0.0
NO,53,WindOffshore,Gas,0.0
DK,53,WindOffshore,Gas,0.0
UK,53,WindOffshore,Gas,0.0
DE,54,WindOffshore,Gas,0.0
FR,54,WindOffshore,Gas,0.0
NO,54,WindOffshore,Gas,0.0
DK,54,WindOffshore,Gas,0.0
UK,54,WindOffshore,Gas,0.0
DE,55,WindOffshore,Gas,0.0
FR,55,WindOffshore,Gas,0.0
NO,55,WindOffshore,Gas,0.0
DK,55,WindOffshore,Gas,0.0
UK,55,WindOffshore,Gas,0.0
DE,56,WindOffshore,Gas,0.0
FR,56,WindOffshore,Gas,0.0
NO,56,WindOffshore,Gas,0.0
DK,56,WindOffshore,Gas,0.0
UK,56,WindOffshore,Gas,0.0
DE,57,WindOffshore,Gas,0.0
FR,57,WindOffshore,Gas,0.0
NO,57,WindOffshore,Gas,0.0
DK,57,WindOffshore,Gas,0.0
UK,57,WindOffshore,Gas,0.0
DE,58,WindOffshore,Gas,0.0
FR,58,WindOffshore,Gas,0.0
NO,58,WindOffshore,Gas,0.0
DK,58,WindOffshore,Gas,0.0
UK,58,WindOffshore,Gas,0.0
DE,59,WindOffshore,Gas,0.0
FR,59,WindOffshore,Gas,0.0
NO,59,WindOffshore,Gas,0.0
DK,59,WindOffshore,Gas,0.0
UK,59,WindOffshore,Gas,0.0
DE,60,WindOffshore,Gas,0.0
FR,60,WindOffshore,Gas,0.0
NO,60,WindOffshore,Gas,0.0
DK,60,WindOffshore,Gas,0.0
UK,60,WindOffshore,Gas,0.0
DE,61,WindOffshore,Gas,0.0
