Region,Hour,Technology,Fuel,value
FR,45,LPGCar,Gas,2.39
NO,45,LPGCar,Gas,0.39435
DK,45,LPGCar,Gas,0.4302
UK,45,LPGCar,Gas,2.1510000000000002
DE,46,LPGCar,Gas,5.291999999999999
FR,46,LPGCar,Gas,4.409999999999999
NO,46,LPGCar,Gas,0.72765
DK,46,LPGCar,Gas,0.7938
UK,46,LPGCar,Gas,3.969
DE,47,LPGCar,Gas,10.727999999999998
FR,47,LPGCar,Gas,8.94
NO,47,LPGCar,Gas,1.4751
DK,47,LPGCar,Gas,1.6092000000000002
UK,47,LPGCar,Gas,8.045999999999998
DE,48,LPGCar,Gas,13.643999999999998
FR,48,LPGCar,Gas,11.369999999999997
NO,48,LPGCar,Gas,1.87605
DK,48,LPGCar,Gas,2.0466
UK,48,LPGCar,Gas,10.232999999999999
DE,49,LPGCar,Gas,14.640000000000002
FR,49,LPGCar,Gas,12.200000000000003
NO,49,LPGCar,Gas,2.0130000000000003
DK,49,LPGCar,Gas,2.196
UK,49,LPGCar,Gas,10.980000000000002
DE,50,LPGCar,Gas,11.208
FR,50,LPGCar,Gas,9.339999999999998
NO,50,LPGCar,Gas,1.5411
DK,50,LPGCar,Gas,1.6811999999999996
UK,50,LPGCar,Gas,8.405999999999999
DE,51,LPGCar,Gas,10.727999999999998
FR,51,LPGCar,Gas,8.94
NO,51,LPGCar,Gas,1.4751
DK,51,LPGCar,Gas,1.6092000000000002
UK,51,LPGCar,Gas,8.045999999999998
DE,52,LPGCar,Gas,10.26
FR,52,LPGCar,Gas,8.549999999999999
NO,52,LPGCar,Gas,1.41075
DK,52,LPGCar,Gas,1.5390000000000001
UK,52,LPGCar,Gas,7.695
DE,53,LPGCar,Gas,11.687999999999999
FR,53,LPGCar,Gas,9.74
NO,53,LPGCar,Gas,1.6070999999999998
DK,53,LPGCar,Gas,1.7532
UK,53,LPGCar,Gas,8.765999999999998
DE,54,LPGCar,Gas,13.152000000000001
FR,54,LPGCar,Gas,10.959999999999997
NO,54,LPGCar,Gas,1.8083999999999998
DK,54,LPGCar,Gas,1.9727999999999999
UK,54,LPGCar,Gas,9.863999999999997
DE,55,LPGCar,Gas,17.159999999999997
FR,55,LPGCar,Gas,14.299999999999999
NO,55,LPGCar,Gas,2.3595
DK,55,LPGCar,Gas,2.5739999999999994
UK,55,LPGCar,Gas,12.87
DE,56,LPGCar,Gas,21.828000000000003
FR,56,LPGCar,Gas,18.19
NO,56,LPGCar,Gas,3.00135
DK,56,LPGCar,Gas,3.2742
UK,56,LPGCar,Gas,16.371000000000002
DE,57,LPGCar,Gas,24.491999999999997
FR,57,LPGCar,Gas,20.409999999999997
NO,57,LPGCar,Gas,3.3676499999999994
DK,57,LPGCar,Gas,3.673800000000001
UK,57,LPGCar,Gas,18.368999999999996
DE,58,LPGCar,Gas,22.884000000000004
FR,58,LPGCar,Gas,19.069999999999997
NO,58,LPGCar,Gas,3.14655
DK,58,LPGCar,Gas,3.4326
UK,58,LPGCar,Gas,17.163
DE,59,LPGCar,Gas,16.644000000000002
FR,59,LPGCar,Gas,13.87
NO,59,LPGCar,Gas,2.2885500000000003
DK,59,LPGCar,Gas,2.4965999999999995
UK,59,LPGCar,Gas,12.482999999999999
DE,60,LPGCar,Gas,11.207999999999998
FR,60,LPGCar,Gas,9.34
NO,60,LPGCar,Gas,1.5410999999999997
DK,60,LPGCar,Gas,1.6811999999999996
UK,60,LPGCar,Gas,8.405999999999999
DE,61,LPGCar,Gas,7.031999999999999
FR,61,LPGCar,Gas,5.859999999999999
NO,61,LPGCar,Gas,0.9669
DK,61,LPGCar,Gas,1.0548
UK,61,LPGCar,Gas,5.274
DE,62,LPGCar,Gas,4.452
FR,62,LPGCar,Gas,3.7100000000000004
NO,62,LPGCar,Gas,0.61215
DK,62,LPGCar,Gas,0.6678000000000001
UK,62,LPGCar,Gas,3.339
DE,63,LPGCar,Gas,2.868
FR,63,LPGCar,Gas,2.3899999999999997
NO,63,LPGCar,Gas,0.39435000000000003
DK,63,LPGCar,Gas,0.4302000000000001
UK,63,LPGCar,Gas,2.151
DE,64,LPGCar,Gas,1.476
FR,64,LPGCar,Gas,1.23
NO,64,LPGCar,Gas,0.20295
DK,64,LPGCar,Gas,0.22139999999999999
UK,64,LPGCar,Gas,1.107
DE,65,LPGCar,Gas,1.2240000000000002
FR,65,LPGCar,Gas,1.02
NO,65,LPGCar,Gas,0.1683
DK,65,LPGCar,Gas,0.1836
UK,65,LPGCar,Gas,0.918
DE,66,LPGCar,Gas,1.224
FR,66,LPGCar,Gas,1.02
NO,66,LPGCar,Gas,0.1683
DK,66,LPGCar,Gas,0.1836
UK,66,LPGCar,Gas,0.918
DE,67,LPGCar,Gas,1.476
FR,67,LPGCar,Gas,1.2300000000000002
NO,67,LPGCar,Gas,0.20295
DK,67,LPGCar,Gas,0.22139999999999999
UK,67,LPGCar,Gas,1.107
DE,68,LPGCar,Gas,2.1359999999999997
FR,68,LPGCar,Gas,1.7799999999999998
NO,68,LPGCar,Gas,0.2936999999999999
DK,68,LPGCar,Gas,0.3203999999999999
UK,68,LPGCar,Gas,1.6019999999999999
DE,69,LPGCar,Gas,2.868
FR,69,LPGCar,Gas,2.39
NO,69,LPGCar,Gas,0.39435
DK,69,LPGCar,Gas,0.4302
UK,69,LPGCar,Gas,2.1510000000000002
DE,70,LPGCar,Gas,5.292
FR,70,LPGCar,Gas,4.409999999999999
NO,70,LPGCar,Gas,0.7276499999999999
DK,70,LPGCar,Gas,0.7938000000000001
UK,70,LPGCar,Gas,3.969
DE,71,LPGCar,Gas,10.727999999999998
FR,71,LPGCar,Gas,8.94
NO,71,LPGCar,Gas,1.4751000000000003
DK,71,LPGCar,Gas,1.6092000000000002
UK,71,LPGCar,Gas,8.046
DE,72,LPGCar,Gas,13.643999999999998
FR,72,LPGCar,Gas,11.37
NO,72,LPGCar,Gas,1.87605
DK,72,LPGCar,Gas,2.0466
UK,72,LPGCar,Gas,10.232999999999999
DE,73,LPGCar,Gas,14.639999999999999
FR,73,LPGCar,Gas,12.200000000000001
NO,73,LPGCar,Gas,2.0130000000000003
DK,73,LPGCar,Gas,2.196
UK,73,LPGCar,Gas,10.98
DE,74,LPGCar,Gas,11.207999999999997
FR,74,LPGCar,Gas,9.34
NO,74,LPGCar,Gas,1.5410999999999997
DK,74,LPGCar,Gas,1.6811999999999996
UK,74,LPGCar,Gas,8.405999999999999
DE,75,LPGCar,Gas,10.728
FR,75,LPGCar,Gas,8.939999999999998
NO,75,LPGCar,Gas,1.4750999999999999
DK,75,LPGCar,Gas,1.6092
UK,75,LPGCar,Gas,8.046
DE,76,LPGCar,Gas,10.259999999999998
FR,76,LPGCar,Gas,8.55
NO,76,LPGCar,Gas,1.41075
DK,76,LPGCar,Gas,1.5390000000000001
UK,76,LPGCar,Gas,7.694999999999999
DE,77,LPGCar,Gas,11.688
FR,77,LPGCar,Gas,9.74
NO,77,LPGCar,Gas,1.6071
DK,77,LPGCar,Gas,1.7532
UK,77,LPGCar,Gas,8.766
DE,78,LPGCar,Gas,13.152
FR,78,LPGCar,Gas,10.959999999999999
NO,78,LPGCar,Gas,1.8083999999999998
DK,78,LPGCar,Gas,1.9727999999999997
UK,78,LPGCar,Gas,9.863999999999999
DE,79,LPGCar,Gas,17.159999999999997
FR,79,LPGCar,Gas,14.299999999999999
NO,79,LPGCar,Gas,2.3595
DK,79,LPGCar,Gas,2.5739999999999994
UK,79,LPGCar,Gas,12.870000000000001
DE,80,LPGCar,Gas,21.828000000000003
FR,80,LPGCar,Gas,18.189999999999998
NO,80,LPGCar,Gas,3.00135
DK,80,LPGCar,Gas,3.2742
UK,80,LPGCar,Gas,16.371000000000002
DE,81,LPGCar,Gas,24.491999999999997
FR,81,LPGCar,Gas,20.41
NO,81,LPGCar,Gas,3.3676500000000003
DK,81,LPGCar,Gas,3.6737999999999995
UK,81,LPGCar,Gas,18.369
DE,82,LPGCar,Gas,22.884
FR,82,LPGCar,Gas,19.069999999999997
NO,82,LPGCar,Gas,3.14655
DK,82,LPGCar,Gas,3.4325999999999994
UK,82,LPGCar,Gas,17.162999999999997
DE,83,LPGCar,Gas,16.644000000000002
FR,83,LPGCar,Gas,13.87
NO,83,LPGCar,Gas,2.2885499999999994
DK,83,LPGCar,Gas,2.4966
UK,83,LPGCar,Gas,12.482999999999999
DE,84,LPGCar,Gas,11.207999999999998
FR,84,LPGCar,Gas,9.34
NO,84,LPGCar,Gas,1.5410999999999997
DK,84,LPGCar,Gas,1.6811999999999998
UK,84,LPGCar,Gas,8.405999999999999
DE,85,LPGCar,Gas,7.032
FR,85,LPGCar,Gas,5.8599999999999985
NO,85,LPGCar,Gas,0.9668999999999999
DK,85,LPGCar,Gas,1.0548
UK,85,LPGCar,Gas,5.273999999999999
DE,86,LPGCar,Gas,4.451999999999999
FR,86,LPGCar,Gas,3.71
NO,86,LPGCar,Gas,0.6121500000000001
DK,86,LPGCar,Gas,0.6678000000000001
UK,86,LPGCar,Gas,3.3389999999999995
DE,87,LPGCar,Gas,2.8680000000000003
FR,87,LPGCar,Gas,2.39
NO,87,LPGCar,Gas,0.39435
DK,87,LPGCar,Gas,0.43019999999999997
UK,87,LPGCar,Gas,2.1510000000000002
DE,88,LPGCar,Gas,1.476
FR,88,LPGCar,Gas,1.23
NO,88,LPGCar,Gas,0.20295
DK,88,LPGCar,Gas,0.22139999999999996
UK,88,LPGCar,Gas,1.107
DE,89,LPGCar,Gas,1.2240000000000002
FR,89,LPGCar,Gas,1.02
NO,89,LPGCar,Gas,0.16829999999999998
DK,89,LPGCar,Gas,0.18359999999999999
UK,89,LPGCar,Gas,0.918
DE,90,LPGCar,Gas,1.2240000000000004
FR,90,LPGCar,Gas,1.02
NO,90,LPGCar,Gas,0.16829999999999998
DK,90,LPGCar,Gas,0.1836
UK,90,LPGCar,Gas,0.9179999999999999
DE,91,LPGCar,Gas,1.476
FR,91,LPGCar,Gas,1.2299999999999998
NO,91,LPGCar,Gas,0.20294999999999996
DK,91,LPGCar,Gas,0.22139999999999999
UK,91,LPGCar,Gas,1.107
DE,92,LPGCar,Gas,2.1359999999999997
FR,92,LPGCar,Gas,1.7799999999999998
NO,92,LPGCar,Gas,0.2936999999999999
DK,92,LPGCar,Gas,0.3203999999999999
UK,92,LPGCar,Gas,1.6019999999999999
DE,93,LPGCar,Gas,2.8680000000000003
FR,93,LPGCar,Gas,2.39
NO,93,LPGCar,Gas,0.39435000000000003
DK,93,LPGCar,Gas,0.4302000000000001
UK,93,LPGCar,Gas,2.1510000000000002
DE,94,LPGCar,Gas,5.292
FR,94,LPGCar,Gas,4.41
NO,94,LPGCar,Gas,0.7276499999999999
DK,94,LPGCar,Gas,0.7938
UK,94,LPGCar,Gas,3.9689999999999985
DE,95,LPGCar,Gas,10.728
FR,95,LPGCar,Gas,8.94
NO,95,LPGCar,Gas,1.4751
DK,95,LPGCar,Gas,1.6091999999999997
UK,95,LPGCar,Gas,8.045999999999998
DE,96,LPGCar,Gas,13.643999999999998
FR,96,LPGCar,Gas,11.369999999999997
NO,96,LPGCar,Gas,1.87605
DK,96,LPGCar,Gas,2.0465999999999998
UK,96,LPGCar,Gas,10.233
DE,97,LPGCar,Gas,14.639999999999999
FR,97,LPGCar,Gas,12.199999999999998
NO,97,LPGCar,Gas,2.0130000000000003
DK,97,LPGCar,Gas,2.196
UK,97,LPGCar,Gas,10.979999999999999
DE,98,LPGCar,Gas,11.207999999999997
FR,98,LPGCar,Gas,9.34
NO,98,LPGCar,Gas,1.5411
DK,98,LPGCar,Gas,1.6811999999999998
UK,98,LPGCar,Gas,8.405999999999997
DE,99,LPGCar,Gas,10.727999999999998
FR,99,LPGCar,Gas,8.94
NO,99,LPGCar,Gas,1.4751
DK,99,LPGCar,Gas,1.6091999999999997
UK,99,LPGCar,Gas,8.046
DE,100,LPGCar,Gas,10.259999999999998
FR,100,LPGCar,Gas,8.55
NO,100,LPGCar,Gas,1.4107499999999997
DK,100,LPGCar,Gas,1.5390000000000001
UK,100,LPGCar,Gas,7.695
DE,101,LPGCar,Gas,11.688
FR,101,LPGCar,Gas,9.74
NO,101,LPGCar,Gas,1.6071
DK,101,LPGCar,Gas,1.7532
UK,101,LPGCar,Gas,8.766
DE,102,LPGCar,Gas,13.151999999999997
FR,102,LPGCar,Gas,10.959999999999997
NO,102,LPGCar,Gas,1.8083999999999993
DK,102,LPGCar,Gas,1.9727999999999997
UK,102,LPGCar,Gas,9.863999999999999
DE,103,LPGCar,Gas,17.16
FR,103,LPGCar,Gas,14.3
NO,103,LPGCar,Gas,2.3595
DK,103,LPGCar,Gas,2.5740000000000003
UK,103,LPGCar,Gas,12.870000000000001
DE,104,LPGCar,Gas,21.828000000000003
FR,104,LPGCar,Gas,18.19
NO,104,LPGCar,Gas,3.00135
DK,104,LPGCar,Gas,3.2742000000000004
UK,104,LPGCar,Gas,16.371000000000002
DE,105,LPGCar,Gas,24.492
FR,105,LPGCar,Gas,20.41
NO,105,LPGCar,Gas,3.3676500000000003
DK,105,LPGCar,Gas,3.6738
UK,105,LPGCar,Gas,18.368999999999993
DE,106,LPGCar,Gas,22.883999999999997
FR,106,LPGCar,Gas,19.069999999999997
NO,106,LPGCar,Gas,3.1465499999999995
DK,106,LPGCar,Gas,3.4326
UK,106,LPGCar,Gas,17.163
DE,107,LPGCar,Gas,16.644000000000002
FR,107,LPGCar,Gas,13.870000000000001
NO,107,LPGCar,Gas,2.28855
DK,107,LPGCar,Gas,2.4966
UK,107,LPGCar,Gas,12.483000000000002
DE,108,LPGCar,Gas,11.207999999999998
FR,108,LPGCar,Gas,9.34
NO,108,LPGCar,Gas,1.5411
DK,108,LPGCar,Gas,1.6811999999999998
UK,108,LPGCar,Gas,8.405999999999999
DE,109,LPGCar,Gas,7.032000000000001
FR,109,LPGCar,Gas,5.859999999999999
NO,109,LPGCar,Gas,0.9669
DK,109,LPGCar,Gas,1.0547999999999997
UK,109,LPGCar,Gas,5.274
DE,110,LPGCar,Gas,4.451999999999999
FR,110,LPGCar,Gas,3.71
NO,110,LPGCar,Gas,0.61215
DK,110,LPGCar,Gas,0.6678000000000002
UK,110,LPGCar,Gas,3.339
DE,111,LPGCar,Gas,2.868
FR,111,LPGCar,Gas,2.3899999999999997
NO,111,LPGCar,Gas,0.39435000000000003
DK,111,LPGCar,Gas,0.4302
UK,111,LPGCar,Gas,2.151
DE,112,LPGCar,Gas,1.476
FR,112,LPGCar,Gas,1.23
NO,112,LPGCar,Gas,0.20294999999999994
DK,112,LPGCar,Gas,0.22139999999999999
UK,112,LPGCar,Gas,1.107
DE,113,LPGCar,Gas,1.224
FR,113,LPGCar,Gas,1.02
NO,113,LPGCar,Gas,0.1683
DK,113,LPGCar,Gas,0.18359999999999999
UK,113,LPGCar,Gas,0.9179999999999999
DE,114,LPGCar,Gas,1.2240000000000002
FR,114,LPGCar,Gas,1.02
NO,114,LPGCar,Gas,0.1683
DK,114,LPGCar,Gas,0.1836
UK,114,LPGCar,Gas,0.918
DE,115,LPGCar,Gas,1.4759999999999995
FR,115,LPGCar,Gas,1.23
NO,115,LPGCar,Gas,0.20294999999999996
DK,115,LPGCar,Gas,0.22139999999999996
UK,115,LPGCar,Gas,1.1069999999999998
DE,116,LPGCar,Gas,2.1359999999999992
FR,116,LPGCar,Gas,1.7799999999999996
NO,116,LPGCar,Gas,0.29369999999999996
DK,116,LPGCar,Gas,0.3204
UK,116,LPGCar,Gas,1.6019999999999999
DE,117,LPGCar,Gas,2.8680000000000008
FR,117,LPGCar,Gas,2.39
NO,117,LPGCar,Gas,0.39435
DK,117,LPGCar,Gas,0.4302000000000001
UK,117,LPGCar,Gas,2.1510000000000002
DE,118,LPGCar,Gas,5.292
FR,118,LPGCar,Gas,4.409999999999999
NO,118,LPGCar,Gas,0.72765
DK,118,LPGCar,Gas,0.7938
UK,118,LPGCar,Gas,3.968999999999999
DE,119,LPGCar,Gas,10.728
FR,119,LPGCar,Gas,8.94
NO,119,LPGCar,Gas,1.4751
DK,119,LPGCar,Gas,1.6091999999999997
UK,119,LPGCar,Gas,8.046
DE,120,LPGCar,Gas,14.388
FR,120,LPGCar,Gas,11.99
NO,120,LPGCar,Gas,1.97835
DK,120,LPGCar,Gas,2.1582
UK,120,LPGCar,Gas,10.791
DE,1,WindOnshore,Gas,0.0
FR,1,WindOnshore,Gas,0.0
NO,1,WindOnshore,Gas,0.0
DK,1,WindOnshore,Gas,0.0
UK,1,WindOnshore,Gas,0.0
DE,2,WindOnshore,Gas,0.0
FR,2,WindOnshore,Gas,0.0
NO,2,WindOnshore,Gas,0.0
DK,2,WindOnshore,Gas,0.0
UK,2,WindOnshore,Gas,0.0
DE,3,WindOnshore,Gas,0.0
FR,3,WindOnshore,Gas,0.0
NO,3,WindOnshore,Gas,0.0
DK,3,WindOnshore,Gas,0.0
UK,3,WindOnshore,Gas,0.0
DE,4,WindOnshore,Gas,0.0
FR,4,WindOnshore,Gas,0.0
NO,4,WindOnshore,Gas,0.0
DK,4,WindOnshore,Gas,0.0
UK,4,WindOnshore,Gas,0.0
DE,5,WindOnshore,Gas,0.0
FR,5,WindOnshore,Gas,0.0
NO,5,WindOnshore,Gas,0.0
DK,5,WindOnshore,Gas,0.0
UK,5,WindOnshore,Gas,0.0
DE,6,WindOnshore,Gas,0.0
FR,6,WindOnshore,Gas,0.0
NO,6,WindOnshore,Gas,0.0
DK,6,WindOnshore,Gas,0.0
UK,6,WindOnshore,Gas,0.0
DE,7,WindOnshore,Gas,0.0
FR,7,WindOnshore,Gas,0.0
NO,7,WindOnshore,Gas,0.0
DK,7,WindOnshore,Gas,0.0
UK,7,WindOnshore,Gas,0.0
DE,8,WindOnshore,Gas,0.0
FR,8,WindOnshore,Gas,0.0
NO,8,WindOnshore,Gas,0.0
DK,8,WindOnshore,Gas,0.0
UK,8,WindOnshore,Gas,0.0
DE,9,WindOnshore,Gas,0.0
FR,9,WindOnshore,Gas,0.0
NO,9,WindOnshore,Gas,0.0
DK,9,WindOnshore,Gas,0.0
UK,9,WindOnshore,Gas,0.0
DE,10,WindOnshore,Gas,0.0
FR,10,WindOnshore,Gas,0.0
NO,10,WindOnshore,Gas,0.0
DK,10,WindOnshore,Gas,0.0
UK,10,WindOnshore,Gas,0.0
DE,11,WindOnshore,Gas,0.0
FR,11,WindOnshore,Gas,0.0
NO,11,WindOnshore,Gas,0.0
DK,11,WindOnshore,Gas,0.0
UK,11,WindOnshore,Gas,0.0
DE,12,WindOnshore,Gas,0.0
FR,12,WindOnshore,Gas,0.0
NO,12,WindOnshore,Gas,0.0
DK,12,WindOnshore,Gas,0.0
UK,12,WindOnshore,Gas,0.0
DE,13,WindOnshore,Gas,0.0
FR,13,WindOnshore,Gas,0.0
NO,13,WindOnshore,Gas,0.0
DK,13,WindOnshore,Gas,0.0
UK,13,WindOnshore,Gas,0.0
DE,14,WindOnshore,Gas,0.0
FR,14,WindOnshore,Gas,0.0
NO,14,WindOnshore,Gas,0.0
DK,14,WindOnshore,Gas,0.0
UK,14,WindOnshore,Gas,0.0
DE,15,WindOnshore,Gas,0.0
FR,15,WindOnshore,Gas,0.0
NO,15,WindOnshore,Gas,0.0
DK,15,WindOnshore,Gas,0.0
UK,15,WindOnshore,Gas,0.0
DE,16,WindOnshore,Gas,0.0
FR,16,WindOnshore,Gas,0.0
NO,16,WindOnshore,Gas,0.0
DK,16,WindOnshore,Gas,0.0
UK,16,WindOnshore,Gas,0.0
DE,17,WindOnshore,Gas,0.0
FR,17,WindOnshore,Gas,0.0
NO,17,WindOnshore,Gas,0.0
DK,17,WindOnshore,Gas,0.0
UK,17,WindOnshore,Gas,0.0
DE,18,WindOnshore,Gas,0.0
FR,18,WindOnshore,Gas,0.0
NO,18,WindOnshore,Gas,0.0
DK,18,WindOnshore,Gas,0.0
UK,18,WindOnshore,Gas,0.0
DE,19,WindOnshore,Gas,0.0
FR,19,WindOnshore,Gas,0.0
NO,19,WindOnshore,Gas,0.0
DK,19,WindOnshore,Gas,0.0
UK,19,WindOnshore,Gas,0.0
DE,20,WindOnshore,Gas,0.0
FR,20,WindOnshore,Gas,0.0
NO,20,WindOnshore,Gas,0.0
DK,20,WindOnshore,Gas,0.0
UK,20,WindOnshore,Gas,0.0
DE,21,WindOnshore,Gas,0.0
FR,21,WindOnshore,Gas,0.0
NO,21,WindOnshore,Gas,0.0
DK,21,WindOnshore,Gas,0.0
UK,21,WindOnshore,Gas,0.0
DE,22,WindOnshore,Gas,0.0
FR,22,WindOnshore,Gas,0.0
NO,22,WindOnshore,Gas,0.0
DK,22,WindOnshore,Gas,0.0
UK,22,WindOnshore,Gas,0.0
DE,23,WindOnshore,Gas,0.0
FR,23,WindOnshore,Gas,0.0
NO,23,WindOnshore,Gas,0.0
DK,23,WindOnshore,Gas,0.0
UK,23,WindOnshore,Gas,0.0
DE,24,WindOnshore,Gas,0.0
FR,24,WindOnshore,Gas,0.0
NO,24,WindOnshore,Gas,0.0
DK,24,WindOnshore,Gas,0.0
UK,24,WindOnshore,Gas,0.0
DE,25,WindOnshore,Gas,0.0
FR,25,WindOnshore,Gas,0.0
NO,25,WindOnshore,Gas,0.0
DK,25,WindOnshore,Gas,0.0
UK,25,WindOnshore,Gas,0.0
DE,26,WindOnshore,Gas,0.0
FR,26,WindOnshore,Gas,0.0
NO,26,WindOnshore,Gas,0.0
DK,26,WindOnshore,Gas,0.0
UK,26,WindOnshore,Gas,0.0
DE,27,WindOnshore,Gas,0.0
FR,27,WindOnshore,Gas,0.0
NO,27,WindOnshore,Gas,0.0
DK,27,WindOnshore,Gas,0.0
UK,27,WindOnshore,Gas,0.0
DE,28,WindOnshore,Gas,0.0
FR,28,WindOnshore,Gas,0.0
NO,28,WindOnshore,Gas,0.0
DK,28,WindOnshore,Gas,0.0
UK,28,WindOnshore,Gas,0.0
DE,29,WindOnshore,Gas,0.0
FR,29,WindOnshore,Gas,0.0
NO,29,WindOnshore,Gas,0.0
DK,29,WindOnshore,Gas,0.0
UK,29,WindOnshore,Gas,0.0
DE,30,WindOnshore,Gas,0.0
FR,30,WindOnshore,Gas,0.0
NO,30,WindOnshore,Gas,0.0
DK,30,WindOnshore,Gas,0.0
UK,30,WindOnshore,Gas,0.0
DE,31,WindOnshore,Gas,0.0
FR,31,WindOnshore,Gas,0.0
NO,31,WindOnshore,Gas,0.0
DK,31,WindOnshore,Gas,0.0
UK,31,WindOnshore,Gas,0.0
DE,32,WindOnshore,Gas,0.0
FR,32,WindOnshore,Gas,0.0
NO,32,WindOnshore,Gas,0.0
DK,32,WindOnshore,Gas,0.0
UK,32,WindOnshore,Gas,0.0
DE,33,WindOnshore,Gas,0.0
FR,33,WindOnshore,Gas,0.0
NO,33,WindOnshore,Gas,0.0
DK,33,WindOnshore,Gas,0.0
UK,33,WindOnshore,Gas,0.0
DE,34,WindOnshore,Gas,0.0
FR,34,WindOnshore,Gas,0.0
NO,34,WindOnshore,Gas,0.0
DK,34,WindOnshore,Gas,0.0
UK,34,WindOnshore,Gas,0.0
DE,35,WindOnshore,Gas,0.0
FR,35,WindOnshore,Gas,0.0
NO,35,WindOnshore,Gas,0.0
DK,35,WindOnshore,Gas,0.0
UK,35,WindOnshore,Gas,0.0
DE,36,WindOnshore,Gas,0.0
FR,36,WindOnshore,Gas,0.0
NO,36,WindOnshore,Gas,0.0
DK,36,WindOnshore,Gas,0.0
UK,36,WindOnshore,Gas,0.0
DE,37,WindOnshore,Gas,0.0
FR,37,WindOnshore,Gas,0.0
NO,37,WindOnshore,Gas,0.0
DK,37,WindOnshore,Gas,0.0
UK,37,WindOnshore,Gas,0.0
DE,38,WindOnshore,Gas,0.0
FR,38,WindOnshore,Gas,0.0
NO,38,WindOnshore,Gas,0.0
DK,38,WindOnshore,Gas,0.0
UK,38,WindOnshore,Gas,0.0
DE,39,WindOnshore,Gas,0.0
FR,39,WindOnshore,Gas,0.0
NO,39,WindOnshore,Gas,0.0
DK,39,WindOnshore,Gas,0.0
UK,39,WindOnshore,Gas,0.0
DE,40,WindOnshore,Gas,0.0
FR,40,WindOnshore,Gas,0.0
NO,40,WindOnshore,Gas,0.0
DK,40,WindOnshore,Gas,0.0
UK,40,WindOnshore,Gas,0.0
DE,41,WindOnshore,Gas,0.0
FR,41,WindOnshore,Gas,0.0
NO,41,WindOnshore,Gas,0.0
DK,41,WindOnshore,Gas,0.0
UK,41,WindOnshore,Gas,0.0
DE,42,WindOnshore,Gas,0.0
FR,42,WindOnshore,Gas,0.0
NO,42,WindOnshore,Gas,0.0
DK,42,WindOnshore,Gas,0.0
UK,42,WindOnshore,Gas,0.0
DE,43,WindOnshore,Gas,0.0
FR,43,WindOnshore,Gas,0.0
NO,43,WindOnshore,Gas,0.0
DK,43,WindOnshore,Gas,0.0
UK,43,WindOnshore,Gas,0.0
DE,44,WindOnshore,Gas,0.0
FR,44,WindOnshore,Gas,0.0
NO,44,WindOnshore,Gas,0.0
DK,44,WindOnshore,Gas,0.0
UK,44,WindOnshore,Gas,0.0
DE,45,WindOnshore,Gas,0.0
FR,45,WindOnshore,Gas,0.0
NO,45,WindOnshore,Gas,0.0
DK,45,WindOnshore,Gas,0.0
UK,45,WindOnshore,Gas,0.0
DE,46,WindOnshore,Gas,0.0
FR,46,WindOnshore,Gas,0.0
NO,46,WindOnshore,Gas,0.0
DK,46,WindOnshore,Gas,0.0
UK,46,WindOnshore,Gas,0.0
DE,47,WindOnshore,Gas,0.0
FR,47,WindOnshore,Gas,0.0
NO,47,WindOnshore,Gas,0.0
DK,47,WindOnshore,Gas,0.0
UK,47,WindOnshore,Gas,0.0
DE,48,WindOnshore,Gas,0.0
FR,48,WindOnshore,Gas,0.0
NO,48,WindOnshore,Gas,0.0
DK,48,WindOnshore,Gas,0.0
UK,48,WindOnshore,Gas,0.0
DE,49,WindOnshore,Gas,0.0
FR,49,WindOnshore,Gas,0.0
NO,49,WindOnshore,Gas,0.0
DK,49,WindOnshore,Gas,0.0
UK,49,WindOnshore,Gas,0.0
DE,50,WindOnshore,Gas,0.0
FR,50,WindOnshore,Gas,0.0
NO,50,WindOnshore,Gas,0.0
DK,50,WindOnshore,Gas,0.0
UK,50,WindOnshore,Gas,0.0
DE,51,WindOnshore,Gas,0.0
FR,51,WindOnshore,Gas,0.0
NO,51,WindOnshore,Gas,0.0
DK,51,WindOnshore,Gas,0.0
UK,51,WindOnshore,Gas,0.0
DE,52,WindOnshore,Gas,0.0
FR,52,WindOnshore,Gas,0.0
NO,52,WindOnshore,Gas,0.0
DK,52,WindOnshore,Gas,0.0
UK,52,WindOnshore,Gas,0.0
DE,53,WindOnshore,Gas,0.0
FR,53,WindOnshore,Gas,0.0
NO,53,WindOnshore,Gas,0.0
DK,53,WindOnshore,Gas,0.0
UK,53,WindOnshore,Gas,0.0
DE,54,WindOnshore,Gas,0.0
FR,54,WindOnshore,Gas,0.0
NO,54,WindOnshore,Gas,0.0
DK,54,WindOnshore,Gas,0.0
UK,54,WindOnshore,Gas,0.0
DE,55,WindOnshore,Gas,0.0
FR,55,WindOnshore,Gas,0.0
NO,55,WindOnshore,Gas,0.0
DK,55,WindOnshore,Gas,0.0
UK,55,WindOnshore,Gas,0.0
DE,56,WindOnshore,Gas,0.0
FR,56,WindOnshore,Gas,0.0
NO,56,WindOnshore,Gas,0.0
DK,56,WindOnshore,Gas,0.0
UK,56,WindOnshore,Gas,0.0
DE,57,WindOnshore,Gas,0.0
FR,57,WindOnshore,Gas,0.0
NO,57,WindOnshore,Gas,0.0
DK,57,WindOnshore,Gas,0.0
UK,57,WindOnshore,Gas,0.0
DE,58,WindOnshore,Gas,0.0
FR,58,WindOnshore,Gas,0.0
NO,58,WindOnshore,Gas,0.0
DK,58,WindOnshore,Gas,0.0
